public	assessment_report_reviews	4	version_id	text	f
public	assessment_report_reviews	5	reviewer_id	text	f
public	assessment_report_reviews	6	status	text	f
public	assessment_report_reviews	7	comments	text	t
public	assessment_report_reviews	8	sign_off_at	timestamp without time zone	t
public	assessment_report_reviews	9	created_at	timestamp without time zone	t
public	assessment_report_section_history	1	id	text	f
public	assessment_report_section_history	2	report_id	text	f
public	assessment_report_section_history	3	section_id	text	f
public	assessment_report_section_history	4	version	integer	f
public	assessment_report_section_history	5	title	text	t
public	assessment_report_section_history	6	content	text	t
public	assessment_report_section_history	7	created_by	text	t
public	assessment_report_section_history	8	created_at	timestamp without time zone	t
public	assessment_report_sections	1	id	text	f
public	assessment_report_sections	2	report_id	text	f
public	assessment_report_sections	3	section_type	text	f
public	assessment_report_sections	4	axis_id	text	t
public	assessment_report_sections	5	area_id	text	t
public	assessment_report_sections	6	title	text	f
public	assessment_report_sections	7	content	text	t
public	assessment_report_sections	8	data_snapshot	text	t
public	assessment_report_sections	9	order_index	integer	t
public	assessment_report_sections	10	is_ai_generated	integer	t
public	assessment_report_sections	11	version	integer	t
public	assessment_report_sections	12	created_by	text	t
public	assessment_report_sections	13	updated_by	text	t
public	assessment_report_sections	14	created_at	timestamp without time zone	t
public	assessment_report_sections	15	updated_at	timestamp without time zone	t
public	assessment_reports	1	id	text	f
public	assessment_reports	2	assessment_id	text	f
public	assessment_reports	3	organization_id	text	f
public	assessment_reports	4	project_id	text	t
public	assessment_reports	5	name	text	t
public	assessment_reports	6	status	text	t
public	assessment_reports	7	template_id	text	t
public	assessment_reports	8	axis_data	text	t
public	assessment_reports	9	executive_summary	text	t
public	assessment_reports	10	detailed_analysis	text	t
public	assessment_reports	11	recommendations	text	t
public	assessment_reports	12	generated_by	text	t
public	assessment_reports	13	generation_params	text	t
public	assessment_reports	14	created_by	text	t
public	assessment_reports	15	updated_by	text	t
public	assessment_reports	16	approved_by	text	t
public	assessment_reports	17	approved_at	timestamp without time zone	t
public	assessment_reports	18	created_at	timestamp without time zone	t
public	assessment_reports	19	updated_at	timestamp without time zone	t
public	assessment_reports	20	builder_report_id	text	t
public	assessment_reports	21	rejected_by	text	t
public	assessment_reports	22	rejected_at	timestamp without time zone	t
public	assessment_reports	23	rejection_reason	text	t
public	assessment_reports	24	utilized_by	text	t
public	assessment_reports	25	utilized_at	timestamp without time zone	t
public	assessment_reports	26	utilization_notes	text	t
public	assessment_reports	27	sponsor_mode	boolean	t
public	assessment_reports	28	insight_source_ids	jsonb	t
public	assessment_reports	29	assumptions_json	jsonb	t
public	assessment_reports	30	unknowns_json	jsonb	t
public	assessment_reports	31	counterpoints_json	jsonb	t
public	assessment_reports	32	rejected_reason	text	t
public	assessment_reports	33	version	integer	t
public	assessment_reports	34	content_json	text	t
public	assessment_responses	1	id	text	f
public	assessment_responses	2	assessment_id	text	f
public	assessment_responses	3	dimension_id	text	f
public	assessment_responses	4	subdimension_id	text	t
public	assessment_responses	5	question_id	text	f
public	assessment_responses	6	score	integer	t
public	assessment_responses	7	evidence	text	t
public	assessment_responses	8	evidence_attachments	text	t
public	assessment_responses	9	notes	text	t
public	assessment_responses	10	ai_feedback	text	t
public	assessment_responses	11	answered_by	text	t
public	assessment_responses	12	answered_at	timestamp without time zone	t
public	assessment_reviews	1	id	text	f
public	assessment_reviews	2	workflow_id	text	f
public	assessment_reviews	3	assessment_id	text	t
public	assessment_reviews	4	reviewer_id	text	f
public	assessment_reviews	5	status	text	t
public	assessment_reviews	6	feedback	text	t
public	assessment_reviews	7	rating	integer	t
public	assessment_reviews	8	message	text	t
public	assessment_reviews	9	assigned_at	timestamp with time zone	t
public	assessment_reviews	10	started_at	timestamp with time zone	t
public	assessment_reviews	11	completed_at	timestamp with time zone	t
public	assessment_reviews	12	due_date	timestamp with time zone	t
public	assessment_reviews	13	created_at	timestamp with time zone	t
public	assessment_roles	1	id	text	f
public	assessment_roles	2	assessment_id	text	f
public	assessment_roles	3	user_id	text	f
public	assessment_roles	4	organization_id	text	f
public	assessment_roles	5	role	text	f
public	assessment_roles	6	can_edit	boolean	t
public	assessment_roles	7	can_approve	boolean	t
public	assessment_roles	8	can_manage_team	boolean	t
public	assessment_roles	9	can_change_status	boolean	t
public	assessment_roles	10	can_generate_report	boolean	t
public	assessment_roles	11	can_generate_initiatives	boolean	t
public	assessment_roles	12	assigned_areas	text	t
public	assessment_roles	13	assigned_by	text	f
public	assessment_roles	14	assigned_at	timestamp with time zone	t
public	assessment_roles	15	updated_at	timestamp with time zone	t
public	assessment_sessions	1	id	text	f
public	assessment_sessions	2	assessment_id	text	f
public	assessment_sessions	3	user_id	text	f
public	assessment_sessions	4	opened_at	timestamp without time zone	t
public	assessment_sessions	5	closed_at	timestamp without time zone	t
public	assessment_skip_reasons	1	id	text	f
public	assessment_skip_reasons	2	organization_id	text	f
public	assessment_skip_reasons	3	session_id	text	f
public	assessment_skip_reasons	4	unit_id	text	f
public	assessment_skip_reasons	5	question_id	text	f
public	assessment_skip_reasons	6	level	integer	f
public	assessment_skip_reasons	7	skip_code	text	f
public	assessment_skip_reasons	8	recorded_by_user_id	text	f
public	assessment_skip_reasons	9	recorded_at	timestamp with time zone	f
public	assessment_skip_reasons	10	supersedes_id	text	t
public	assessment_skip_reasons	11	superseded_by	text	t
public	assessment_skip_reasons	12	idempotency_key	text	f
public	assessment_user_state	1	assessment_id	text	f
public	assessment_user_state	2	user_id	text	f
public	assessment_user_state	3	navigation_json	text	t
public	assessment_user_state	4	updated_at	timestamp without time zone	t
public	assessment_versions	1	id	text	f
public	assessment_versions	2	assessment_id	text	f
public	assessment_versions	3	version	integer	f
public	assessment_versions	4	data	text	t
public	assessment_versions	5	assessment_data	text	t
public	assessment_versions	6	change_log	text	t
public	assessment_versions	7	change_summary	text	t
public	assessment_versions	8	changed_axes	text	t
public	assessment_versions	9	created_by	text	t
public	assessment_versions	10	created_at	timestamp with time zone	t
public	assessment_workflow_transitions	1	id	text	f
public	assessment_workflow_transitions	2	workflow_id	text	f
public	assessment_workflow_transitions	3	from_status	text	t
public	assessment_workflow_transitions	4	to_status	text	f
public	assessment_workflow_transitions	5	triggered_by	text	f
public	assessment_workflow_transitions	6	triggered_by_name	text	t
public	assessment_workflow_transitions	7	reason	text	t
public	assessment_workflow_transitions	8	timestamp	timestamp without time zone	t
public	assessment_workflows	1	id	text	f
public	assessment_workflows	2	assessment_id	text	f
public	assessment_workflows	3	project_id	text	t
public	assessment_workflows	4	organization_id	text	f
public	assessment_workflows	5	status	text	t
public	assessment_workflows	6	current_version	integer	t
public	assessment_workflows	7	submitted_by	text	t
public	assessment_workflows	8	submitted_at	timestamp without time zone	t
public	assessment_workflows	9	approved_by	text	t
public	assessment_workflows	10	approved_at	timestamp without time zone	t
public	assessment_workflows	11	approval_notes	text	t
public	assessment_workflows	12	rejected_by	text	t
public	assessment_workflows	13	rejected_at	timestamp without time zone	t
public	assessment_workflows	14	rejection_reason	text	t
public	assessment_workflows	15	axis_issues	text	t
public	assessment_workflows	16	created_by	text	f
public	assessment_workflows	17	created_at	timestamp without time zone	t
public	assessment_workflows	18	updated_at	timestamp without time zone	t
public	assessment_workflows	19	sla_deadline	timestamp without time zone	t
public	assessments	1	id	text	f
public	assessments	2	organization_id	text	f
public	assessments	3	project_id	text	t
public	assessments	4	status	text	t
public	assessments	5	created_at	timestamp with time zone	t
public	assessments	6	updated_at	timestamp with time zone	t
public	assessments	7	name	text	t
public	assessments	8	assessment_type	text	t
public	assessments	9	answers_json	text	t
public	assessments	10	score_summary	text	t
public	assessments	11	context_snapshot	text	t
public	assessments	12	completion_percent	text	t
public	assessments	13	approved_at	text	t
public	assessments	14	created_by	text	t
public	assessments	15	framework_type	text	t
public	assessments	16	framework_data	jsonb	t
public	assessments	17	description	text	t
public	assessments	18	framework	text	t
public	assessments	19	overall_score	real	t
public	assessments	20	maturity_level	text	t
public	assessments	21	source_type	text	t
public	assessments	22	source_reference	text	t
public	assessments	23	started_at	timestamp with time zone	t
public	assessments	24	completed_at	timestamp with time zone	t
public	assessments	25	report_generated_at	timestamp with time zone	t
public	assessments	26	initiatives_generated	integer	t
public	assessments	27	confidence_avg	real	t
public	assessments	28	current_section_id	text	t
public	assessments	29	navigation_json	text	t
public	assessments	30	review_requested_at	timestamp without time zone	t
public	assessments	31	report_approved_at	timestamp without time zone	t
public	assessments	32	updated_by	text	t
public	assessments	33	assessment_definition_id	text	t
public	assessments	34	assessment_definition_version	text	t
public	assessments	35	p28_workbench_v1	text	t
public	assessments	36	type	text	t
public	assessments	37	business_unit	text	t
public	async_jobs	1	id	text	f
public	async_jobs	2	type	text	f
public	async_jobs	3	organization_id	text	f
public	async_jobs	4	correlation_id	text	t
public	async_jobs	5	entity_id	text	f
public	async_jobs	6	status	text	f
public	async_jobs	7	priority	text	f
public	async_jobs	8	max_attempts	integer	f
public	async_jobs	9	attempts	integer	f
public	async_jobs	10	created_by	text	t
public	async_jobs	11	created_at	timestamp with time zone	f
public	async_jobs	12	started_at	timestamp with time zone	t
public	async_jobs	13	finished_at	timestamp with time zone	t
public	async_jobs	14	error_code	text	t
public	async_jobs	15	error_message	text	t
public	async_jobs	16	last_error_code	text	t
public	async_jobs	17	last_error_message	text	t
public	attribution_events	1	id	text	f
public	attribution_events	2	organization_id	text	f
public	attribution_events	3	user_id	text	t
public	attribution_events	4	source_type	text	f
public	attribution_events	5	source_id	text	t
public	attribution_events	6	campaign	text	t
public	attribution_events	7	partner_code	text	t
public	attribution_events	8	medium	text	t
public	attribution_events	9	metadata	jsonb	f
public	attribution_events	10	created_at	timestamp with time zone	f
public	audit_ai_proposals	1	id	text	f
public	audit_ai_proposals	2	program_id	text	f
public	audit_ai_proposals	3	organization_id	text	f
public	audit_ai_proposals	4	target_type	text	f
public	audit_ai_proposals	5	target_id	text	t
public	audit_ai_proposals	6	intent	text	f
public	audit_ai_proposals	7	proposal	jsonb	f
public	audit_ai_proposals	8	preview	jsonb	f
public	audit_ai_proposals	9	rationale	text	t
public	audit_ai_proposals	10	confidence	numeric	t
public	audit_ai_proposals	11	sources	jsonb	f
public	audit_ai_proposals	12	status	text	f
public	audit_ai_proposals	13	created_by	text	t
public	audit_ai_proposals	14	created_at	timestamp with time zone	f
public	audit_ai_proposals	15	decided_by	text	t
public	audit_ai_proposals	16	decided_at	timestamp with time zone	t
public	audit_ai_proposals	17	decision_note	text	t
public	audit_ai_proposals	18	committed_at	timestamp with time zone	t
public	audit_corrective_actions	1	id	text	f
public	audit_corrective_actions	2	finding_id	text	f
public	audit_corrective_actions	3	program_id	text	f
public	audit_corrective_actions	4	organization_id	text	f
public	audit_corrective_actions	5	action_kind	text	f
public	audit_corrective_actions	6	title	text	f
public	audit_corrective_actions	7	description	text	t
public	audit_corrective_actions	8	owner_user_id	text	t
public	audit_corrective_actions	9	due_date	date	t
public	audit_corrective_actions	10	priority	text	t
public	audit_corrective_actions	11	status	text	f
public	audit_corrective_actions	12	approved_by	text	t
public	audit_corrective_actions	13	approved_at	timestamp with time zone	t
public	audit_corrective_actions	14	rejected_reason	text	t
public	audit_corrective_actions	15	task_id	text	t
public	audit_corrective_actions	16	initiative_id	text	t
public	audit_corrective_actions	17	proposal_id	text	t
public	audit_corrective_actions	18	implementation_evidence_id	text	t
public	audit_corrective_actions	19	implemented_at	timestamp with time zone	t
public	audit_corrective_actions	20	implemented_by	text	t
public	audit_corrective_actions	21	implementation_note	text	t
public	audit_corrective_actions	22	created_by	text	t
public	audit_corrective_actions	23	created_at	timestamp with time zone	f
public	audit_corrective_actions	24	updated_at	timestamp with time zone	f
public	audit_domain_events	1	id	text	f
public	audit_domain_events	2	program_id	text	t
public	audit_domain_events	3	organization_id	text	f
public	audit_domain_events	4	entity_type	text	f
public	audit_domain_events	5	entity_id	text	t
public	audit_domain_events	6	event_type	text	f
public	audit_domain_events	7	actor_id	text	t
public	audit_domain_events	8	actor_role	text	t
public	audit_domain_events	9	summary	text	t
public	audit_domain_events	10	payload	jsonb	f
public	audit_domain_events	11	occurred_at	timestamp with time zone	f
public	audit_domain_events	12	method_pack_id	text	t
public	audit_domain_events	13	method_pack_version	text	t
public	audit_domain_events	14	idempotency_key	text	t
public	audit_domain_events	15	actor_kind	text	t
public	audit_domain_events	16	kernel_event_type	text	t
public	audit_domain_events	17	supersedes	text	t
public	audit_events	1	id	text	f
public	audit_events	2	ts	timestamp without time zone	t
public	audit_events	3	actor_id	text	t
public	audit_events	4	actor_type	text	f
public	audit_events	5	org_id	text	t
public	audit_events	6	action	text	f
public	audit_events	7	resource_type	text	t
public	audit_events	8	resource_id	text	t
public	audit_events	9	before_json	text	t
public	audit_events	10	after_json	text	t
public	audit_events	11	metadata_json	text	t
public	audit_events	12	ip	text	t
public	audit_events	13	user_agent	text	t
public	audit_events	14	actor_user_id	text	t
public	audit_events	15	action_type	text	t
public	audit_events	16	entity_type	text	t
public	audit_events	17	entity_id	text	t
public	audit_evidence	1	id	text	f
public	audit_evidence	2	program_id	text	f
public	audit_evidence	3	organization_id	text	f
public	audit_evidence	4	criterion_id	text	t
public	audit_evidence	5	request_id	text	t
public	audit_evidence	6	evidence_kind	text	f
public	audit_evidence	7	title	text	f
public	audit_evidence	8	description	text	t
public	audit_evidence	9	material_id	text	t
public	audit_evidence	10	material_version	text	t
public	audit_evidence	11	interview_assignment_id	text	t
public	audit_evidence	12	external_reference	text	t
public	audit_evidence	13	content_snapshot	text	t
public	audit_evidence	14	content_hash	text	t
public	audit_evidence	15	source_system	text	t
public	audit_evidence	16	provided_by	text	t
public	audit_evidence	17	provided_at	timestamp with time zone	t
public	audit_evidence	18	captured_by	text	t
public	audit_evidence	19	captured_at	timestamp with time zone	f
public	audit_evidence	20	period_from	date	t
public	audit_evidence	21	period_to	date	t
public	audit_evidence	22	sufficiency	text	t
public	audit_evidence	23	reliability	text	t
public	audit_evidence	24	currency_status	text	t
public	audit_evidence	25	supports_conformity	boolean	t
public	audit_evidence	26	review_note	text	t
public	audit_evidence	27	accepted	boolean	t
public	audit_evidence	28	accepted_by	text	t
public	audit_evidence	29	accepted_at	timestamp with time zone	t
public	audit_evidence	30	rejection_reason	text	t
public	audit_evidence	31	created_at	timestamp with time zone	f
public	audit_evidence	32	updated_at	timestamp with time zone	f
public	audit_evidence_requests	1	id	text	f
public	audit_evidence_requests	2	program_id	text	f
public	audit_evidence_requests	3	organization_id	text	f
public	audit_evidence_requests	4	criterion_id	text	t
public	audit_evidence_requests	5	title	text	f
public	audit_evidence_requests	6	description	text	t
public	audit_evidence_requests	7	expected_evidence_kind	text	t
public	audit_evidence_requests	8	requested_from_user_id	text	t
public	audit_evidence_requests	9	requested_by	text	t
public	audit_evidence_requests	10	requested_at	timestamp with time zone	f
public	audit_evidence_requests	11	due_date	date	t
public	audit_evidence_requests	12	status	text	f
public	audit_evidence_requests	13	task_id	text	t
public	audit_evidence_requests	14	fulfilled_at	timestamp with time zone	t
public	audit_evidence_requests	15	cancelled_at	timestamp with time zone	t
public	audit_evidence_requests	16	created_at	timestamp with time zone	f
public	audit_evidence_requests	17	updated_at	timestamp with time zone	f
public	audit_findings	1	id	text	f
public	audit_findings	2	audit_id	text	f
public	audit_findings	3	organization_id	text	f
public	audit_findings	4	title	text	t
public	audit_findings	5	description	text	t
public	audit_findings	6	severity	text	t
public	audit_findings	7	recommendation	text	t
public	audit_findings	8	area	text	t
public	audit_findings	9	created_at	timestamp with time zone	f
public	audit_independence_scan_cursor	1	id	text	f
public	audit_independence_scan_cursor	2	last_program_id	text	f
public	audit_independence_scan_cursor	3	cycles_completed	bigint	f
public	audit_independence_scan_cursor	4	lease_fence	bigint	f
public	audit_independence_scan_cursor	5	leased_by	text	t
public	audit_independence_scan_cursor	6	leased_until	timestamp with time zone	t
public	audit_independence_scan_cursor	7	last_tick_at	timestamp with time zone	t
public	audit_independence_scan_cursor	8	updated_at	timestamp with time zone	f
public	audit_initiative_proposals	1	id	text	f
public	audit_initiative_proposals	2	program_id	text	f
public	audit_initiative_proposals	3	organization_id	text	f
public	audit_initiative_proposals	4	title	text	f
public	audit_initiative_proposals	5	problem_statement	text	t
public	audit_initiative_proposals	6	systemic_cause	text	t
public	audit_initiative_proposals	7	intended_outcome	text	t
public	audit_initiative_proposals	8	scope	text	t
public	audit_initiative_proposals	9	priority	text	t
public	audit_initiative_proposals	10	proposed_owner_id	text	t
public	audit_initiative_proposals	11	timeframe	text	t
public	audit_initiative_proposals	12	dependencies	text	t
public	audit_initiative_proposals	13	success_measures	jsonb	f
public	audit_initiative_proposals	14	source_finding_ids	jsonb	f
public	audit_initiative_proposals	15	verification_link	text	t
public	audit_initiative_proposals	16	confidence	numeric	t
public	audit_initiative_proposals	17	status	text	f
public	audit_initiative_proposals	18	registered_initiative_id	text	t
public	audit_initiative_proposals	19	registered_at	timestamp with time zone	t
public	audit_initiative_proposals	20	feedback_note	text	t
public	audit_initiative_proposals	21	created_by	text	t
public	audit_initiative_proposals	22	created_at	timestamp with time zone	f
public	audit_initiative_proposals	23	updated_at	timestamp with time zone	f
public	audit_log	1	id	text	f
public	audit_log	2	timestamp	timestamp without time zone	t
public	audit_log	3	actor_type	text	t
public	audit_log	4	actor_id	text	t
public	audit_log	5	actor_email	text	t
public	audit_log	6	actor_name	text	t
public	audit_log	7	actor_ip	text	t
public	audit_log	8	actor_user_agent	text	t
public	audit_log	9	action	text	t
public	audit_log	10	action_category	text	t
public	audit_log	11	action_description	text	t
public	audit_log	12	resource_type	text	t
public	audit_log	13	resource_id	text	t
public	audit_log	14	resource_name	text	t
public	audit_log	15	organization_id	text	t
public	audit_log	16	project_id	text	t
public	audit_log	17	previous_values	text	t
public	audit_log	18	new_values	text	t
public	audit_log	19	changed_fields	text	t
public	audit_log	20	metadata	text	t
public	audit_log	21	request_id	text	t
public	audit_log	22	result	text	t
public	audit_log	23	error_message	text	t
public	audit_log	24	retention_category	text	t
public	audit_log	25	user_id	text	t
public	audit_log	26	action_type	text	t
public	audit_log	27	details	text	t
public	audit_log	28	ip_address	text	t
public	audit_log	29	user_agent	text	t
public	audit_log	30	created_at	timestamp without time zone	t
public	audit_logs	1	id	text	f
public	audit_logs	2	timestamp	timestamp with time zone	f
public	audit_logs	3	user_id	text	t
public	audit_logs	4	action_type	text	f
public	audit_logs	5	resource_type	text	t
public	audit_logs	6	resource_id	text	t
public	audit_logs	7	organization_id	text	t
public	audit_logs	8	details	text	t
public	audit_logs	9	ip_address	text	t
public	audit_logs	10	user_agent	text	t
public	audit_logs	11	created_at	timestamp with time zone	t
public	audit_management_responses	1	id	text	f
public	audit_management_responses	2	finding_id	text	f
public	audit_management_responses	3	program_id	text	f
public	audit_management_responses	4	organization_id	text	f
public	audit_management_responses	5	position	text	f
public	audit_management_responses	6	statement	text	f
public	audit_management_responses	7	responded_by	text	t
public	audit_management_responses	8	responded_at	timestamp with time zone	f
public	audit_management_responses	9	status	text	f
public	audit_management_responses	10	reviewed_by	text	t
public	audit_management_responses	11	reviewed_at	timestamp with time zone	t
public	audit_management_responses	12	review_note	text	t
public	audit_management_responses	13	created_at	timestamp with time zone	f
public	audit_management_responses	14	updated_at	timestamp with time zone	f
public	audit_norm_sources	1	id	text	f
public	audit_norm_sources	2	organization_id	text	t
public	audit_norm_sources	3	source_key	text	f
public	audit_norm_sources	4	title	text	f
public	audit_norm_sources	5	publisher	text	t
public	audit_norm_sources	6	source_version	text	t
public	audit_norm_sources	7	source_kind	text	f
public	audit_norm_sources	8	rights_status	text	f
public	audit_norm_sources	9	rights_note	text	t
public	audit_norm_sources	10	license_reference	text	t
public	audit_norm_sources	11	source_uri	text	t
public	audit_norm_sources	12	material_id	text	t
public	audit_norm_sources	13	material_version	text	t
public	audit_norm_sources	14	effective_from	date	t
public	audit_norm_sources	15	effective_to	date	t
public	audit_norm_sources	16	verification_status	text	f
public	audit_norm_sources	17	verified_by	text	t
public	audit_norm_sources	18	verified_at	timestamp with time zone	t
public	audit_norm_sources	19	verification_note	text	t
public	audit_norm_sources	20	created_by	text	t
public	audit_norm_sources	21	created_at	timestamp with time zone	f
public	audit_norm_sources	22	updated_at	timestamp with time zone	f
public	audit_norm_sources	23	source_type	text	t
public	audit_norm_sources	24	verification_state	text	t
public	audit_outputs	1	id	text	f
public	audit_outputs	2	program_id	text	f
public	audit_outputs	3	organization_id	text	f
public	audit_outputs	4	version	integer	f
public	audit_outputs	5	title	text	f
public	audit_outputs	6	payload	jsonb	f
public	audit_outputs	7	content_hash	text	t
public	audit_outputs	8	pack_id	text	t
public	audit_outputs	9	pack_version	integer	t
public	audit_outputs	10	finalized_by	text	t
public	audit_outputs	11	finalized_at	timestamp with time zone	f
public	audit_outputs	12	superseded_by	text	t
public	audit_outputs	13	superseded_at	timestamp with time zone	t
public	audit_outputs	14	provenance	jsonb	f
public	audit_outputs	15	created_at	timestamp with time zone	f
public	audit_pack_criteria	1	id	text	f
public	audit_pack_criteria	2	pack_id	text	f
public	audit_pack_criteria	3	parent_id	text	t
public	audit_pack_criteria	4	ordinal	integer	f
public	audit_pack_criteria	5	ref_code	text	t
public	audit_pack_criteria	6	node_kind	text	f
public	audit_pack_criteria	7	title	text	f
public	audit_pack_criteria	8	requirement_text	text	t
public	audit_pack_criteria	9	source_reference	text	t
public	audit_pack_criteria	10	audit_question	text	t
public	audit_pack_criteria	11	expected_evidence	jsonb	f
public	audit_pack_criteria	12	audit_procedure	text	t
public	audit_pack_criteria	13	sampling_guidance	text	t
public	audit_pack_criteria	14	applicability_rule	jsonb	f
public	audit_pack_criteria	15	mandatory	boolean	f
public	audit_pack_criteria	16	weight	numeric	t
public	audit_pack_criteria	17	suggested_owner_role	text	t
public	audit_pack_criteria	18	created_at	timestamp with time zone	f
public	audit_pack_criteria	19	updated_at	timestamp with time zone	f
public	audit_packs	1	id	text	f
public	audit_packs	2	organization_id	text	t
public	audit_packs	3	pack_key	text	f
public	audit_packs	4	version	integer	f
public	audit_packs	5	title	text	f
public	audit_packs	6	summary	text	t
public	audit_packs	7	purpose	text	t
public	audit_packs	8	source_id	text	t
public	audit_packs	9	source_version	text	t
public	audit_packs	10	classification	text	f
public	audit_packs	11	publication_status	text	f
public	audit_packs	12	scope	text	t
public	audit_packs	13	objectives	text	t
public	audit_packs	14	audit_type	text	t
public	audit_packs	15	required_roles	jsonb	f
public	audit_packs	16	required_competencies	jsonb	f
public	audit_packs	17	workflow	jsonb	f
public	audit_packs	18	finding_taxonomy	jsonb	f
public	audit_packs	19	severity_rules	jsonb	f
public	audit_packs	20	decision_rules	jsonb	f
public	audit_packs	21	sampling_guidance	text	t
public	audit_packs	22	output_schema	jsonb	f
public	audit_packs	23	report_schema	jsonb	f
public	audit_packs	24	corrective_action_schema	jsonb	f
public	audit_packs	25	verification_schema	jsonb	f
public	audit_packs	26	estimated_duration_days	integer	t
public	audit_packs	27	recurrence_default	text	t
public	audit_packs	28	effective_from	date	t
public	audit_packs	29	effective_to	date	t
public	audit_packs	30	provenance	jsonb	f
public	audit_packs	31	expert_approved_by	text	t
public	audit_packs	32	expert_approved_at	timestamp with time zone	t
public	audit_packs	33	expert_approval_note	text	t
public	audit_packs	34	published_by	text	t
public	audit_packs	35	published_at	timestamp with time zone	t
public	audit_packs	36	deprecated_at	timestamp with time zone	t
public	audit_packs	37	supersedes_pack_id	text	t
public	audit_packs	38	created_by	text	t
public	audit_packs	39	created_at	timestamp with time zone	f
public	audit_packs	40	updated_at	timestamp with time zone	f
public	audit_packs	41	source_type	text	t
public	audit_packs	42	verification_state	text	t
public	audit_program_criteria	1	id	text	f
public	audit_program_criteria	2	program_id	text	f
public	audit_program_criteria	3	organization_id	text	f
public	audit_program_criteria	4	pack_criterion_id	text	t
public	audit_program_criteria	5	parent_id	text	t
public	audit_program_criteria	6	ordinal	integer	f
public	audit_program_criteria	7	ref_code	text	t
public	audit_program_criteria	8	node_kind	text	f
public	audit_program_criteria	9	title	text	f
public	audit_program_criteria	10	requirement_text	text	t
public	audit_program_criteria	11	source_reference	text	t
public	audit_program_criteria	12	audit_question	text	t
public	audit_program_criteria	13	expected_evidence	jsonb	f
public	audit_program_criteria	14	audit_procedure	text	t
public	audit_program_criteria	15	sampling_guidance	text	t
public	audit_program_criteria	16	mandatory	boolean	f
public	audit_program_criteria	17	weight	numeric	t
public	audit_program_criteria	18	applicable	boolean	f
public	audit_program_criteria	19	not_applicable_reason	text	t
public	audit_program_criteria	20	assigned_auditor_id	text	t
public	audit_program_criteria	21	assigned_auditee_id	text	t
public	audit_program_criteria	22	auditee_response	text	t
public	audit_program_criteria	23	auditee_responded_by	text	t
public	audit_program_criteria	24	auditee_responded_at	timestamp with time zone	t
public	audit_program_criteria	25	procedure_performed	text	t
public	audit_program_criteria	26	sample_description	text	t
public	audit_program_criteria	27	test_performed	text	t
public	audit_program_criteria	28	test_result	text	t
public	audit_program_criteria	29	auditor_note	text	t
public	audit_program_criteria	30	auditor_conclusion	text	t
public	audit_program_criteria	31	conformity_status	text	f
public	audit_program_criteria	32	concluded_by	text	t
public	audit_program_criteria	33	concluded_at	timestamp with time zone	t
public	audit_program_criteria	34	work_status	text	f
public	audit_program_criteria	35	created_at	timestamp with time zone	f
public	audit_program_criteria	36	updated_at	timestamp with time zone	f
public	audit_program_findings	1	id	text	f
public	audit_program_findings	2	program_id	text	f
public	audit_program_findings	3	organization_id	text	f
public	audit_program_findings	4	criterion_id	text	t
public	audit_program_findings	5	reference_code	text	t
public	audit_program_findings	6	statement	text	f
public	audit_program_findings	7	requirement_text	text	t
public	audit_program_findings	8	condition_text	text	t
public	audit_program_findings	9	source_reference	text	t
public	audit_program_findings	10	gap_text	text	t
public	audit_program_findings	11	objective_evidence	jsonb	f
public	audit_program_findings	12	contradicting_evidence	jsonb	f
public	audit_program_findings	13	classification	text	f
public	audit_program_findings	14	severity	text	t
public	audit_program_findings	15	risk_text	text	t
public	audit_program_findings	16	impact_text	text	t
public	audit_program_findings	17	recommendation	text	t
public	audit_program_findings	18	root_cause	text	t
public	audit_program_findings	19	root_cause_method	text	t
public	audit_program_findings	20	root_cause_confirmed	boolean	f
public	audit_program_findings	21	status	text	f
public	audit_program_findings	22	owner_user_id	text	t
public	audit_program_findings	23	author_id	text	t
public	audit_program_findings	24	reviewed_by	text	t
public	audit_program_findings	25	reviewed_at	timestamp with time zone	t
public	audit_program_findings	26	review_note	text	t
public	audit_program_findings	27	sent_back_at	timestamp with time zone	t
public	audit_program_findings	28	sent_back_by	text	t
public	audit_program_findings	29	send_back_reason	text	t
public	audit_program_findings	30	ai_proposed	boolean	f
public	audit_program_findings	31	ai_rationale	text	t
public	audit_program_findings	32	ai_confidence	numeric	t
public	audit_program_findings	33	residual_risk	text	t
public	audit_program_findings	34	residual_risk_accepted_by	text	t
public	audit_program_findings	35	residual_risk_accepted_at	timestamp with time zone	t
public	audit_program_findings	36	residual_risk_note	text	t
public	audit_program_findings	37	recurring_from_finding_id	text	t
public	audit_program_findings	38	closed_at	timestamp with time zone	t
public	audit_program_findings	39	closed_by	text	t
public	audit_program_findings	40	closure_decision	text	t
public	audit_program_findings	41	closure_note	text	t
public	audit_program_findings	42	created_at	timestamp with time zone	f
public	audit_program_findings	43	updated_at	timestamp with time zone	f
public	audit_program_members	1	id	text	f
public	audit_program_members	2	program_id	text	f
public	audit_program_members	3	organization_id	text	f
public	audit_program_members	4	user_id	text	f
public	audit_program_members	5	member_role	text	f
public	audit_program_members	6	scope_note	text	t
public	audit_program_members	7	independence_declared	boolean	f
public	audit_program_members	8	conflict_note	text	t
public	audit_program_members	9	competence_note	text	t
public	audit_program_members	10	assigned_by	text	t
public	audit_program_members	11	assigned_at	timestamp with time zone	f
public	audit_program_members	12	removed_at	timestamp with time zone	t
public	audit_programs	1	id	text	f
